,overall_rating,potential,international_reputation(1-5),value_euro
10604,65,65,1,325000.0
10605,65,65,1,400000.0
10606,65,72,1,775000.0
10607,65,65,1,425000.0
10608,65,84,1,1000000.0
10609,65,72,1,775000.0
10610,65,65,1,475000.0
10611,65,65,1,325000.0
10612,65,65,2,475000.0
10613,65,70,1,525000.0
10614,65,70,1,600000.0
10615,65,65,1,475000.0
10616,65,69,1,725000.0
10617,65,65,1,450000.0
10619,65,72,1,750000.0
10620,65,68,1,550000.0
10621,65,76,1,825000.0
10622,65,65,1,475000.0
10623,65,72,1,650000.0
10624,65,75,1,850000.0
10625,65,65,1,550000.0
10626,65,68,1,550000.0
10627,65,65,1,350000.0
10628,65,79,1,1100000.0
10629,65,75,1,775000.0
10630,65,78,1,1000000.0
10631,65,75,1,675000.0
10632,65,72,1,650000.0
10633,65,65,1,400000.0
10634,65,78,1,925000.0
10635,65,68,1,550000.0
10636,65,65,1,550000.0
10637,65,66,1,650000.0
10638,65,72,1,650000.0
10639,65,79,1,1200000.0
10640,65,65,1,575000.0
10641,65,65,1,375000.0
10642,65,74,1,725000.0
10643,65,72,1,775000.0
10644,65,65,1,400000.0
10645,65,66,1,525000.0
10646,65,74,1,850000.0
10647,65,69,1,700000.0
10648,65,67,1,450000.0
10649,65,78,1,950000.0
10650,65,65,1,550000.0
10651,65,65,1,350000.0
10652,65,74,1,825000.0
10653,65,68,1,475000.0
10654,65,72,1,650000.0
10655,65,71,1,550000.0
10656,65,72,1,750000.0
10657,65,73,1,775000.0
10658,65,73,1,700000.0
10659,65,65,1,220000.0
10660,65,74,1,725000.0
10661,65,69,1,700000.0
10662,65,75,1,750000.0
10663,65,66,1,650000.0
10664,65,66,1,525000.0
10665,65,66,1,425000.0
10666,65,69,1,600000.0
10667,65,65,1,425000.0
10668,65,69,1,600000.0
10669,65,66,1,625000.0
10670,65,66,1,525000.0
10671,65,66,1,425000.0
10672,65,65,1,525000.0
10673,65,65,1,600000.0
10674,65,65,1,210000.0
10675,65,79,1,1000000.0
10676,65,65,1,130000.0
10677,65,82,1,1200000.0
10678,65,71,1,750000.0
10679,65,65,1,300000.0
10680,65,65,1,575000.0
10681,65,74,1,850000.0
10682,65,68,1,575000.0
10683,65,65,1,325000.0
10684,65,76,1,925000.0
10685,65,65,1,525000.0
10686,65,73,1,675000.0
10687,65,65,1,575000.0
10688,65,65,1,525000.0
10689,65,71,1,750000.0
10690,65,67,1,650000.0
10691,65,66,1,625000.0
10692,65,79,1,1100000.0
10693,65,65,1,70000.0
10694,65,66,1,500000.0
10695,65,65,1,550000.0
10696,65,70,1,725000.0
10697,65,65,1,375000.0
10698,65,65,1,525000.0
10699,65,65,1,400000.0
10700,65,78,1,900000.0
10701,65,70,1,600000.0
10702,65,65,1,450000.0
10703,65,71,1,625000.0
10704,65,73,1,800000.0
10705,65,65,1,500000.0
10706,65,71,1,525000.0
10707,65,65,1,250000.0
10708,65,74,1,725000.0
10709,65,67,1,550000.0
10710,65,72,1,550000.0
10711,65,65,1,425000.0
10712,65,66,1,650000.0
10713,65,76,1,925000.0
10714,65,77,1,950000.0
10715,65,77,1,975000.0
10716,65,68,1,575000.0
10717,65,65,1,220000.0
10718,65,65,1,550000.0
10719,65,68,1,675000.0
10720,65,83,1,1100000.0
10721,65,73,1,675000.0
10722,65,66,1,650000.0
10723,65,68,1,450000.0
10724,65,65,1,400000.0
10725,65,67,1,675000.0
10726,65,77,1,950000.0
10727,65,79,1,1100000.0
10728,65,65,1,450000.0
10729,65,65,1,350000.0
10730,65,66,1,625000.0
10731,65,76,1,800000.0
10732,65,70,1,725000.0
10733,65,75,1,750000.0
10734,65,69,1,675000.0
10736,65,69,1,575000.0
10737,65,72,1,650000.0
10738,65,66,1,625000.0
10739,65,65,1,425000.0
10740,65,80,1,1000000.0
10741,65,65,1,400000.0
10742,65,66,1,625000.0
10743,65,68,1,700000.0
10744,65,81,1,1200000.0
10745,65,65,1,575000.0
10746,65,74,1,725000.0
10747,65,77,1,825000.0
10748,65,76,1,925000.0
10749,65,67,1,550000.0
10750,65,65,1,475000.0
10751,65,65,1,130000.0
10752,65,65,1,300000.0
10753,65,74,1,825000.0
10754,65,66,1,425000.0
10755,65,65,1,575000.0
10756,65,65,1,60000.0
10757,65,74,1,725000.0
10758,65,67,1,450000.0
10759,65,65,1,575000.0
10760,65,65,1,525000.0
10761,65,65,1,550000.0
10762,65,77,1,950000.0
10763,65,70,1,600000.0
10764,65,71,1,750000.0
10765,65,78,1,925000.0
10766,65,65,1,220000.0
10767,65,74,1,725000.0
10768,65,73,1,675000.0
10769,65,67,1,550000.0
10770,65,65,1,270000.0
10771,65,75,1,875000.0
10772,65,79,1,1200000.0
10773,65,65,1,130000.0
10774,65,69,1,575000.0
10775,65,74,1,825000.0
10776,65,69,1,575000.0
10777,65,79,1,1000000.0
10778,65,74,1,625000.0
10779,65,72,1,550000.0
10780,65,70,1,600000.0
10781,65,65,1,525000.0
10782,65,65,1,220000.0
10783,65,65,1,130000.0
10784,65,84,1,1100000.0
10785,65,65,1,575000.0
10786,65,72,1,650000.0
10787,65,67,1,675000.0
10788,65,65,1,425000.0
10789,65,76,1,950000.0
10790,65,65,1,425000.0
10791,65,65,1,350000.0
10792,65,70,1,600000.0
10793,65,85,1,900000.0
10794,65,75,1,675000.0
10795,65,72,1,650000.0
10796,65,65,1,400000.0
10797,65,71,1,625000.0
10798,65,75,1,875000.0
10799,65,66,1,650000.0
10800,65,70,1,525000.0
10801,65,69,1,700000.0
10802,65,65,1,300000.0
10803,65,65,1,550000.0
10804,65,79,1,1000000.0
10805,65,65,1,70000.0
10806,66,66,1,450000.0
10807,66,68,1,650000.0
10809,66,66,1,650000.0
10810,66,72,1,875000.0
10811,66,66,1,675000.0
10812,66,66,1,700000.0
10813,66,67,1,500000.0
10814,66,69,1,825000.0
10815,66,80,1,1300000.0
10816,66,68,1,775000.0
10818,66,70,1,675000.0
10820,66,66,1,475000.0
10821,66,70,1,700000.0
10822,66,78,1,1200000.0
10823,66,78,1,1100000.0
10824,66,77,1,1100000.0
10825,66,67,1,775000.0
10826,66,72,1,875000.0
10827,66,74,1,975000.0
10828,66,70,1,700000.0
10829,66,66,1,650000.0
10830,66,76,1,800000.0
10831,66,77,1,975000.0
10832,66,67,1,575000.0
10833,66,70,1,700000.0
10834,66,73,1,775000.0
10835,66,66,1,375000.0
10836,66,66,1,625000.0
10837,66,68,1,650000.0
10838,66,66,1,500000.0
10839,66,74,1,900000.0
10840,66,66,1,150000.0
10841,66,84,1,1400000.0
10842,66,70,1,575000.0
10843,66,67,1,525000.0
10844,66,66,1,625000.0
10845,66,66,1,400000.0
10846,66,67,1,625000.0
10847,66,66,1,650000.0
10848,66,66,1,375000.0
10849,66,70,1,700000.0
10850,66,70,1,700000.0
10851,66,78,1,1000000.0
10852,66,66,1,650000.0
10853,66,71,1,850000.0
10854,66,74,1,800000.0
10855,66,74,1,825000.0
10856,66,67,1,525000.0
10857,66,68,1,650000.0
10858,66,71,1,875000.0
10859,66,69,1,675000.0
10860,66,66,1,350000.0
10861,66,71,1,600000.0
10862,66,78,1,1100000.0
10863,66,66,1,180000.0
10864,66,66,1,375000.0
10865,66,74,1,925000.0
10866,66,74,1,800000.0
10867,66,71,1,625000.0
10868,66,66,1,625000.0
10869,66,71,1,725000.0
10870,66,66,1,375000.0
10871,66,77,1,875000.0
10872,66,74,1,925000.0
10873,66,66,1,425000.0
10874,66,66,1,650000.0
10875,66,70,1,700000.0
10876,66,79,1,1100000.0
10877,66,75,1,975000.0
10878,66,66,1,200000.0
10879,66,74,1,950000.0
10880,66,74,1,825000.0
10881,66,67,1,575000.0
10882,66,75,1,1000000.0
10883,66,75,1,875000.0
10884,66,66,1,40000.0
10885,66,67,1,500000.0
10886,66,66,1,500000.0
10887,66,69,1,675000.0
10888,66,68,1,800000.0
10889,66,66,1,625000.0
10890,66,66,1,525000.0
10891,66,66,1,575000.0
10892,66,66,1,425000.0
10893,66,66,1,425000.0
10894,66,73,1,925000.0
10896,66,66,1,425000.0
10897,66,66,1,500000.0
10898,66,70,1,825000.0
10899,66,66,1,500000.0
10900,66,66,1,500000.0
10901,66,75,1,875000.0
10902,66,71,1,700000.0
10903,66,66,1,625000.0
10904,66,76,1,1100000.0
10905,66,80,1,1400000.0
10906,66,69,1,675000.0
10907,66,66,1,650000.0
10908,66,66,1,625000.0
10909,66,74,1,950000.0
10910,66,73,1,900000.0
10911,66,66,1,475000.0
10912,66,66,1,270000.0
10913,66,71,1,850000.0
10914,66,66,1,700000.0
10915,66,66,1,375000.0
10916,66,73,1,900000.0
10917,66,67,1,500000.0
10918,66,76,1,1000000.0
10919,66,66,1,525000.0
10920,66,68,1,550000.0
10921,66,73,1,675000.0
10922,66,66,1,400000.0
10923,66,66,1,500000.0
10924,66,66,1,500000.0
10925,66,66,1,220000.0
10926,66,76,1,1000000.0
10927,66,76,1,1000000.0
10928,66,70,1,700000.0
10929,66,66,1,650000.0
10930,66,66,1,500000.0
10931,66,68,1,525000.0
10932,66,70,1,700000.0
10933,66,68,1,800000.0
10934,66,66,1,500000.0
10935,66,66,1,280000.0
10936,66,66,1,475000.0
10937,66,66,1,675000.0
10938,66,67,1,625000.0
10939,66,72,1,650000.0
10940,66,71,1,875000.0
10941,66,76,1,900000.0
10942,66,70,1,850000.0
10943,66,66,1,525000.0
10944,66,67,1,625000.0
10945,66,69,1,775000.0
10946,66,66,1,475000.0
10947,66,66,1,650000.0
10948,66,66,1,375000.0
10949,66,75,1,1000000.0
10950,66,69,1,800000.0
10951,66,78,1,1100000.0
10952,66,66,1,475000.0
10953,66,73,1,775000.0
10954,66,66,1,375000.0
10955,66,73,1,900000.0
10956,66,75,1,875000.0
10957,66,66,1,675000.0
10958,66,66,1,500000.0
10959,66,78,1,975000.0
10961,66,70,1,850000.0
10962,66,66,1,650000.0
10963,66,66,1,260000.0
10964,66,66,1,675000.0
10965,66,66,1,650000.0
10966,66,67,1,600000.0
10967,66,66,1,675000.0
10968,66,76,1,925000.0
10969,66,75,1,975000.0
10970,66,66,1,500000.0
10971,66,75,1,850000.0
10972,66,66,1,260000.0
10973,66,68,1,625000.0
10974,66,67,1,625000.0
10975,66,75,1,1000000.0
10976,66,75,1,850000.0
10977,66,77,1,975000.0
10978,66,66,1,525000.0
10979,66,66,1,500000.0
10980,66,72,1,875000.0
10981,66,69,1,675000.0
10982,66,73,1,750000.0
10983,66,71,1,850000.0
10984,66,74,1,925000.0
10985,66,70,1,725000.0
10986,66,83,1,1400000.0
10987,66,74,1,950000.0
10988,66,67,1,775000.0
10989,66,67,1,775000.0
10990,66,66,1,550000.0
10991,66,69,1,800000.0
10992,66,68,1,775000.0
10993,66,66,1,575000.0
10994,66,66,1,675000.0
10995,66,76,1,1000000.0
10996,66,75,1,925000.0
10997,66,66,1,600000.0
10998,66,69,1,650000.0
10999,66,75,1,850000.0
11000,66,70,2,700000.0
11001,66,70,1,700000.0
11002,66,66,1,625000.0
11003,66,66,1,140000.0
11004,66,66,1,600000.0
11005,66,66,1,650000.0
11006,66,66,1,650000.0
11007,66,85,1,1300000.0
11008,66,75,1,850000.0
11009,66,74,1,700000.0
11010,66,67,1,775000.0
11011,66,70,1,600000.0
11012,66,71,1,850000.0
11013,66,71,1,725000.0
11014,66,66,2,425000.0
11015,66,80,1,1200000.0
11016,66,71,1,850000.0
11017,66,67,1,750000.0
11018,66,69,1,550000.0
11019,66,66,1,500000.0
11020,66,82,1,1300000.0
11021,66,67,1,625000.0
11022,66,72,1,750000.0
11023,66,66,1,625000.0
11024,66,67,1,600000.0
11025,66,75,1,875000.0
11026,66,73,1,900000.0
11027,66,69,1,825000.0
11028,66,66,1,500000.0
11029,66,71,1,850000.0
11030,66,70,1,700000.0
11031,66,69,1,825000.0
11032,66,66,1,700000.0
11033,66,77,1,1000000.0
11034,66,66,1,525000.0
11035,66,66,1,500000.0
11036,66,79,1,1200000.0
11037,66,72,1,750000.0
11038,66,70,1,575000.0
11039,66,66,1,525000.0
11040,66,66,1,675000.0
11041,66,66,1,575000.0
11042,66,69,1,675000.0
11043,66,69,1,825000.0
11044,66,68,1,650000.0
11045,66,66,1,525000.0
11046,66,72,1,900000.0
11047,66,68,1,625000.0
11048,66,66,1,550000.0
11049,66,67,1,525000.0
11050,66,71,1,725000.0
11051,66,66,1,575000.0
11052,66,77,1,1100000.0
11053,66,71,1,850000.0
11054,66,66,1,575000.0
11055,66,66,1,600000.0
11056,66,66,1,425000.0
11057,66,71,1,625000.0
11058,66,66,2,400000.0
11059,66,72,1,875000.0
11060,66,66,1,475000.0
11061,66,76,1,800000.0
11062,66,66,1,260000.0
11063,66,78,1,1000000.0
11064,66,70,1,575000.0
11065,66,66,1,260000.0
11066,66,67,1,575000.0
11067,66,75,1,875000.0
11068,66,71,1,725000.0
11069,66,72,1,875000.0
11070,66,66,1,575000.0
11071,66,76,1,900000.0
11072,66,66,1,650000.0
11073,66,67,1,575000.0
11074,66,76,1,1100000.0
11075,66,66,1,250000.0
11076,66,66,1,525000.0
11077,66,66,1,625000.0
11078,66,66,1,625000.0
11079,66,66,1,625000.0
11080,66,66,1,475000.0
11081,66,67,1,600000.0
11082,66,66,1,675000.0
11083,66,77,1,1100000.0
11084,66,66,1,650000.0
11085,66,66,1,475000.0
11086,66,66,1,350000.0
11087,66,70,1,700000.0
11088,66,75,1,1000000.0
11089,66,73,1,900000.0
11090,66,66,1,500000.0
11091,66,68,1,775000.0
11092,66,66,1,700000.0
11093,66,70,1,700000.0
11094,66,74,1,950000.0
11095,66,73,1,750000.0
11096,66,67,1,775000.0
11097,66,69,1,675000.0
11098,66,69,1,825000.0
11099,66,66,1,475000.0
11100,66,71,1,850000.0
11101,66,75,1,1000000.0
11102,66,71,1,625000.0
11103,66,74,1,975000.0
11104,66,66,1,700000.0
11105,66,66,1,230000.0
11106,66,66,1,500000.0
11107,66,74,1,950000.0
11108,66,66,1,200000.0
11109,66,73,1,750000.0
11110,66,74,1,825000.0
11111,66,77,1,1100000.0
11112,66,66,1,90000.0
11113,66,74,1,700000.0
11114,66,66,1,650000.0
11115,66,76,1,1100000.0
11116,66,69,1,825000.0
11117,66,73,1,925000.0
11118,66,66,1,625000.0
11119,66,66,1,375000.0
11120,66,66,1,650000.0
11121,66,66,1,300000.0
11122,66,87,1,1500000.0
11123,66,81,1,1200000.0
11124,66,66,1,675000.0
11125,66,66,1,70000.0
11126,66,66,1,500000.0
11127,66,69,1,825000.0
11128,66,67,1,525000.0
11129,66,66,2,90000.0
11130,66,67,1,575000.0
11131,66,80,1,1200000.0
11132,66,77,1,975000.0
11133,66,75,1,1000000.0
11134,66,72,1,875000.0
11135,66,67,1,625000.0
11136,66,69,1,675000.0
11137,66,72,1,750000.0
11138,66,73,1,900000.0
11139,66,75,1,750000.0
11140,66,66,1,425000.0
11141,66,83,1,1400000.0
11142,66,69,1,675000.0
11143,66,75,1,750000.0
11144,66,71,1,875000.0
11145,66,72,1,875000.0
11146,66,66,1,650000.0
11147,66,66,1,180000.0
11148,66,83,1,1300000.0
11149,66,68,1,650000.0
11150,66,66,1,475000.0
11151,66,68,1,800000.0
11152,66,68,1,675000.0
11153,66,86,1,1100000.0
11154,66,66,1,475000.0
11155,66,66,1,375000.0
11156,66,74,1,950000.0
11157,66,77,1,1100000.0
11158,66,68,1,650000.0
11159,66,75,1,1000000.0
11160,66,71,1,850000.0
11161,66,66,1,200000.0
11162,66,72,1,900000.0
11163,66,66,1,500000.0
11164,66,71,1,850000.0
11165,66,69,1,825000.0
11166,66,69,1,825000.0
11167,66,66,1,700000.0
11168,66,69,1,650000.0
11169,66,73,1,900000.0
11170,66,70,1,700000.0
11171,66,66,1,500000.0
11172,66,66,1,150000.0
11173,66,66,1,475000.0
11174,66,70,1,700000.0
11175,66,71,1,875000.0
11176,66,70,1,700000.0
11177,66,71,1,625000.0
11178,66,79,1,1100000.0
11179,66,66,1,475000.0
11180,66,71,1,875000.0
11182,66,75,1,750000.0
11183,66,74,1,925000.0
11184,66,80,1,1400000.0
11185,66,67,1,625000.0
11186,66,66,1,325000.0
11187,66,73,1,900000.0
11188,66,66,1,675000.0
11189,66,68,1,550000.0
11190,66,73,1,775000.0
11191,66,66,1,600000.0
11192,66,66,1,650000.0
11193,66,66,1,675000.0
11194,66,66,1,500000.0
11195,66,73,1,925000.0
11196,66,66,1,500000.0
11197,66,66,1,625000.0
11199,66,77,1,975000.0
11200,66,77,1,1100000.0
11201,66,79,1,1300000.0
11202,66,71,1,725000.0
11203,66,68,1,650000.0
11204,66,86,1,1300000.0
11205,66,74,1,950000.0
11206,66,74,1,700000.0
11207,66,69,1,825000.0
11208,66,74,1,825000.0
11209,66,80,1,1400000.0
11210,66,74,1,950000.0
11211,66,66,1,325000.0
11212,66,66,1,675000.0
11213,66,66,1,500000.0
11214,66,77,1,975000.0
11215,66,66,1,500000.0
11216,66,67,1,775000.0
11217,66,71,1,850000.0
11218,66,69,1,675000.0
11219,66,68,1,600000.0
11220,66,66,1,475000.0
11221,66,71,1,850000.0
11222,66,68,1,650000.0
11223,66,77,1,1100000.0
11224,66,70,1,675000.0
11225,66,73,1,925000.0
11226,66,66,1,475000.0
11227,66,68,1,525000.0
11228,66,81,1,1400000.0
11229,66,66,1,300000.0
11230,66,69,1,675000.0
11231,66,72,1,750000.0
11232,66,66,1,675000.0
11233,66,69,1,825000.0
11234,66,67,1,775000.0
11235,66,70,1,700000.0
11236,66,71,1,875000.0
11237,66,69,1,675000.0
11238,66,78,1,1100000.0
11239,66,66,1,325000.0
11240,66,74,1,925000.0
11241,66,67,1,750000.0
11242,66,66,1,625000.0
11243,66,66,1,400000.0
11244,66,77,1,950000.0
11245,66,74,1,825000.0
11246,66,66,1,700000.0
11247,66,76,1,900000.0
11248,66,78,1,1200000.0
11249,66,71,1,875000.0
11250,66,68,1,650000.0
11251,66,66,1,650000.0
11252,66,68,1,525000.0
11253,66,66,1,90000.0
11254,66,66,1,200000.0
11255,66,79,1,975000.0
11256,66,69,1,800000.0
11257,66,82,1,1400000.0
11258,66,66,1,300000.0
11259,66,66,1,575000.0
11260,66,68,1,650000.0
11261,66,69,1,825000.0
11262,66,66,1,475000.0
11263,66,66,1,375000.0
11264,66,80,1,1400000.0
11265,66,66,1,425000.0
11266,66,66,1,150000.0
11267,66,76,1,1000000.0
11268,66,66,1,260000.0
11269,66,66,1,350000.0
11270,66,66,1,475000.0
11271,66,71,1,725000.0
11272,66,71,1,850000.0
11273,66,67,1,625000.0
11274,66,75,1,1000000.0
11275,66,71,1,725000.0
11276,66,67,1,625000.0
11277,66,68,1,650000.0
11278,66,66,1,425000.0
11279,66,75,1,850000.0
11280,66,66,1,250000.0
11281,66,71,1,725000.0
11282,66,70,1,600000.0
11283,66,80,1,1400000.0
11284,66,66,1,675000.0
11285,66,75,1,850000.0
11286,66,73,1,775000.0
11287,66,73,1,750000.0
11288,66,66,1,525000.0
11289,66,76,1,900000.0
11290,66,80,1,1400000.0
11291,66,66,1,350000.0
11292,66,66,1,525000.0
11293,66,70,1,850000.0
11294,66,69,1,825000.0
11295,66,69,1,675000.0
11296,66,67,1,625000.0
11297,66,69,1,675000.0
11298,66,66,1,625000.0
11299,66,80,1,1300000.0
11300,66,66,1,525000.0
11301,66,70,1,700000.0
11302,66,67,1,600000.0
11303,66,75,1,875000.0
11304,66,81,1,1400000.0
11305,66,66,1,525000.0
11306,66,68,1,625000.0
11307,66,69,1,825000.0
11308,66,79,1,1300000.0
11309,66,66,1,475000.0
11310,66,67,1,525000.0
11311,66,75,1,1000000.0
11312,66,66,1,625000.0
11313,66,66,1,400000.0
11314,66,70,1,600000.0
11315,66,66,1,475000.0
11316,66,66,1,500000.0
11317,66,67,1,750000.0
11318,66,66,1,350000.0
11319,66,69,1,675000.0
11320,66,66,1,600000.0
11321,66,66,1,475000.0
11322,66,75,1,850000.0
11323,66,66,1,400000.0
11324,66,66,1,525000.0
11325,66,71,1,725000.0
11326,66,68,1,800000.0
11327,66,66,1,475000.0
11328,66,82,1,1400000.0
11329,66,66,1,425000.0
11330,66,67,1,625000.0
11331,66,68,1,650000.0
11332,66,66,1,475000.0
11333,66,66,1,550000.0
11334,66,66,1,260000.0
11335,66,66,1,600000.0
11336,66,66,1,375000.0
11338,66,66,1,475000.0
11339,66,70,1,700000.0
11340,66,72,1,750000.0
11341,66,66,1,325000.0
11342,66,80,1,1400000.0
11343,66,85,1,1300000.0
11344,66,71,1,850000.0
11345,66,69,1,800000.0
11346,66,66,1,475000.0
11347,66,72,1,875000.0
11348,66,66,1,675000.0
11350,66,74,1,950000.0
11351,66,67,1,750000.0
11352,66,69,1,675000.0
11353,66,66,1,475000.0
11354,66,66,1,525000.0
11355,66,66,1,500000.0
11356,66,82,1,1100000.0
11357,66,78,1,1200000.0
11358,66,71,1,850000.0
11359,66,71,1,725000.0
11360,66,74,1,950000.0
11361,66,73,1,900000.0
11362,66,74,1,700000.0
11363,66,78,1,1000000.0
11364,66,75,1,1000000.0
11365,66,66,1,40000.0
11366,66,73,1,925000.0
11367,66,74,1,950000.0
11368,66,66,1,525000.0
11369,66,71,1,725000.0
11370,66,66,1,525000.0
11371,66,76,1,1000000.0
11372,66,70,1,700000.0
11373,66,70,1,700000.0
11374,66,76,1,925000.0
11375,66,73,1,775000.0
11376,66,69,1,675000.0
11377,66,70,1,600000.0
11378,66,75,1,775000.0
11379,66,81,1,1300000.0
11380,66,71,1,725000.0
11381,66,73,1,750000.0
11382,66,80,1,1400000.0
11383,66,74,1,700000.0
11384,66,76,1,925000.0
11385,66,66,2,40000.0
11386,66,66,1,375000.0
11387,66,74,1,825000.0
11388,66,67,1,600000.0
11389,66,66,1,500000.0
11390,66,69,1,650000.0
11391,66,76,1,875000.0
11392,66,73,1,675000.0
11393,66,74,1,825000.0
11394,66,66,1,425000.0
11395,66,67,1,775000.0
11396,66,81,1,1400000.0
11397,66,66,1,475000.0
11398,66,73,1,775000.0
11399,66,77,1,975000.0
11400,66,69,1,675000.0
11401,66,71,1,875000.0
11402,66,66,1,525000.0
11403,66,66,1,625000.0
11404,66,66,1,475000.0
11405,66,66,1,425000.0
11406,66,66,1,625000.0
11407,66,67,1,600000.0
11408,66,70,1,675000.0
11409,66,66,1,575000.0
11410,66,66,1,500000.0
11411,66,66,1,700000.0
11412,66,66,1,475000.0
11413,66,66,1,425000.0
11414,66,74,1,725000.0
11415,66,74,1,825000.0
11416,66,66,1,90000.0
11417,66,70,1,700000.0
11418,66,67,1,750000.0
11419,66,74,1,950000.0
11420,66,71,1,850000.0
11421,66,71,1,850000.0
11422,66,76,1,900000.0
11423,66,74,1,800000.0
11424,66,66,1,550000.0
11425,66,66,1,625000.0
11426,66,75,1,1000000.0
11427,66,66,1,500000.0
11428,66,70,1,700000.0
11429,66,66,1,200000.0
11430,66,75,1,975000.0
11431,66,67,1,575000.0
11432,66,66,1,550000.0
11433,66,78,1,1100000.0
11434,66,69,1,825000.0
11435,66,66,1,650000.0
11436,66,80,1,1300000.0
11437,66,71,1,725000.0
11438,66,66,1,400000.0
11439,66,66,1,475000.0
11440,66,75,1,1000000.0
11441,66,67,1,750000.0
11442,66,66,1,350000.0
11443,66,72,1,750000.0
11444,66,75,1,750000.0
11445,66,72,1,900000.0
11446,66,66,1,675000.0
11447,66,66,1,675000.0
11448,66,72,1,900000.0
11449,66,73,1,900000.0
11450,66,80,1,1200000.0
11451,66,66,1,425000.0
11452,66,72,1,875000.0
11453,66,72,1,875000.0
11454,66,66,1,475000.0
11455,66,67,1,600000.0
11456,66,66,1,550000.0
11457,66,71,1,725000.0
11458,66,66,1,600000.0
11459,66,68,1,650000.0
11460,66,71,1,850000.0
11461,66,66,1,575000.0
11462,66,67,1,750000.0
11463,66,82,1,1300000.0
11464,66,78,1,925000.0
11465,66,76,1,900000.0
11467,66,68,1,775000.0
11468,66,67,1,750000.0
11469,66,66,1,525000.0
11470,66,66,1,375000.0
11471,66,73,1,900000.0
11472,66,81,1,1100000.0
11473,66,79,1,1100000.0
11474,66,66,1,475000.0
11475,66,66,1,260000.0
11476,66,66,1,675000.0
11477,66,66,1,475000.0
11478,66,66,1,525000.0
11479,66,78,1,1000000.0
11480,66,66,1,90000.0
11481,66,74,1,925000.0
11482,66,67,1,775000.0
11483,66,66,1,650000.0
11484,66,68,1,775000.0
11485,66,66,1,425000.0
11486,66,66,1,650000.0
11487,66,66,1,475000.0
11488,66,82,1,1200000.0
11489,66,66,1,40000.0
11490,66,71,1,725000.0
11491,66,69,1,675000.0
11492,66,72,1,875000.0
11493,66,66,1,700000.0
11494,66,75,1,875000.0
11495,66,72,1,875000.0
11496,66,76,1,875000.0
11497,66,66,1,475000.0
11498,66,70,1,850000.0
11499,66,70,1,700000.0
11500,66,66,1,425000.0
11501,66,71,1,725000.0
11502,66,70,1,700000.0
11503,66,66,1,525000.0
11504,66,66,1,700000.0
11505,66,66,1,575000.0
11506,66,75,1,1000000.0
11507,66,69,1,825000.0
11508,66,72,1,650000.0
11509,66,66,1,600000.0
11510,66,83,1,1400000.0
11511,66,77,1,1100000.0
11512,66,79,1,1200000.0
11513,66,66,1,600000.0
11514,66,80,1,1300000.0
11515,66,66,1,475000.0
11516,66,66,1,625000.0
11517,66,84,1,1300000.0
11518,66,84,1,1300000.0
11519,66,71,1,725000.0
11520,66,76,1,1000000.0
11521,66,67,1,525000.0
11522,66,66,1,425000.0
11523,66,80,1,1200000.0
11524,66,79,1,1200000.0
11525,66,69,1,825000.0
11526,66,66,1,650000.0
11527,66,70,1,575000.0
11528,66,67,1,775000.0
11529,66,66,1,650000.0
11530,66,66,1,70000.0
11531,66,66,1,525000.0
11532,66,76,1,1100000.0
11533,66,66,1,500000.0
11534,66,66,1,675000.0
11535,66,66,1,600000.0
11536,66,73,1,925000.0
11537,66,70,1,700000.0
11538,66,66,1,700000.0
11539,66,72,1,900000.0
11540,66,79,1,1100000.0
11541,66,69,1,675000.0
11542,66,72,1,750000.0
11543,66,66,1,700000.0
11544,66,66,1,700000.0
11545,66,81,1,1200000.0
11546,66,70,1,675000.0
11547,66,75,1,975000.0
11548,66,71,1,725000.0
11549,66,66,2,90000.0
11550,66,72,1,875000.0
11551,66,69,1,550000.0
11552,66,76,1,800000.0
11553,66,68,1,650000.0
11554,66,70,1,700000.0
11555,66,67,1,750000.0
11556,66,66,1,625000.0
11557,66,66,1,200000.0
11558,66,73,1,900000.0
11559,66,71,1,725000.0
11560,66,70,1,825000.0
11561,66,69,1,825000.0
11562,66,66,1,575000.0
11563,66,66,1,260000.0
11564,66,66,1,650000.0
11565,66,74,1,950000.0
11566,66,73,1,900000.0
11567,66,69,1,825000.0
11568,66,78,1,1100000.0
11569,66,70,1,850000.0
11570,66,71,1,725000.0
11571,66,83,1,1400000.0
11572,66,66,1,475000.0
11573,66,66,1,300000.0
11574,66,66,1,525000.0
11575,66,66,1,350000.0
11576,66,66,1,500000.0
11577,66,71,1,725000.0
11578,66,68,1,600000.0
11579,66,66,1,90000.0
11580,66,80,1,1400000.0
11581,66,66,1,400000.0
11582,66,68,1,625000.0
11583,66,66,1,650000.0
11584,66,78,1,1200000.0
11585,66,71,1,875000.0
11586,66,80,1,1100000.0
11587,66,76,1,925000.0
11588,66,67,1,750000.0
11589,66,66,1,575000.0
11590,66,66,1,200000.0
11591,66,67,1,600000.0
11592,66,66,1,260000.0
11593,66,66,1,500000.0
11594,66,66,1,675000.0
11595,66,76,1,900000.0
11596,66,75,1,975000.0
11597,66,72,1,750000.0
11598,66,66,1,500000.0
11599,66,70,1,850000.0
11600,66,76,1,1000000.0
11601,66,66,1,675000.0
11602,66,69,1,800000.0
11603,66,69,1,675000.0
11604,66,66,1,650000.0
